ID_Cliente,Abandono,Genero,Adulto_Mayor,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefono,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Facturacion_Sin_Papel,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
0921-OHLVP,0,1,0,0,0,0.3055555555555555,1,1,2,0,0,0,0,0,1,0,0,0,0.6447761194029851,0.20545811216247403,2.77,2
0923-PNFUB,1,0,0,0,0,0.041666666666666664,1,0,2,0,1,0,0,1,0,0,0,0,0.6517412935323383,0.02636164320332333,2.79,2
0924-BJCRC,0,0,1,1,0,0.8333333333333333,1,1,2,0,1,0,0,0,1,0,0,0,0.708457711442786,0.6087929840756982,2.98,3
0925-VYDLG,1,0,0,0,0,0.041666666666666664,1,1,2,0,0,0,0,0,0,0,0,0,0.5671641791044776,0.025755827371336255,2.51,1
0927-CNGRH,0,1,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.012935323383084563,8.654511885529664e-05,0.65,0
0927-LCSMG,1,1,0,0,0,0.09722222222222221,1,0,2,0,0,1,0,0,0,0,0,1,0.5611940298507463,0.060668128317562894,2.49,1
0928-JMXNP,0,1,1,1,0,0.05555555555555555,0,0,1,0,0,1,0,0,0,0,1,0,0.11592039800995024,0.011475882760212323,1.0,1
0928-XUTSN,0,0,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,1,0,1,0,0.6194029850746269,0.11458573736441265,2.68,1
0929-HYQEW,0,1,0,0,0,0.041666666666666664,1,0,1,1,0,0,0,0,0,0,1,1,0.31741293532338305,0.016391645511193167,1.67,1
0929-PECLO,0,0,1,0,0,0.875,1,1,2,0,0,1,0,0,1,0,1,2,0.7099502487562188,0.6369720747749827,2.99,3
0930-EHUZA,0,0,0,0,0,0.5,1,0,1,1,1,1,1,1,0,1,1,1,0.5781094527363183,0.2985864297253635,2.54,5
0931-MHTEM,0,0,0,0,0,0.75,1,0,2,1,1,0,0,1,1,1,1,3,0.8139303482587064,0.6093757212093237,3.34,4
0932-YIXYU,0,0,0,0,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,2,0,3,0.019900497512437804,0.11666282021693977,0.68,0
0936-NQLJU,0,0,0,1,0,0.5694444444444444,1,0,0,0,0,0,0,0,0,2,0,3,0.023880597014925342,0.09886337410570044,0.69,0
0939-EREMR,0,0,0,0,1,0.18055555555555555,1,0,1,0,0,1,1,0,0,0,0,1,0.3502487562189055,0.08069466882067852,1.78,2
0939-YAPAF,1,0,0,0,0,0.4861111111111111,1,1,2,0,0,1,0,1,1,0,1,0,0.8159203980099502,0.4048926840526194,3.34,4
0940-OUQEC,1,1,0,0,0,0.1388888888888889,1,1,2,0,1,0,0,0,0,0,1,2,0.6213930348258706,0.0888529886914378,2.69,2
0942-KOWSM,0,0,0,1,1,0.41666666666666663,1,0,1,0,1,1,1,1,1,2,0,2,0.6223880597014925,0.2712324024924994,2.69,5
0943-ZQPXH,0,1,0,1,1,0.611111111111111,1,0,2,0,0,1,0,1,1,0,1,2,0.7432835820895523,0.47358642972536347,3.1,3
0945-TSONX,0,0,0,1,1,0.6527777777777778,1,1,1,1,1,0,1,1,1,2,1,3,0.6671641791044776,0.47178052157858297,2.84,6
0946-CLJTI,1,1,1,1,0,0.8055555555555555,1,1,2,0,0,1,0,1,1,0,1,0,0.800497512437811,0.6685668128317563,3.29,4
0946-FKYTX,0,1,0,0,0,0.7222222222222222,0,0,1,0,1,0,0,0,0,1,0,1,0.11791044776119403,0.18516039695361183,1.0,1
0947-IDHRQ,1,0,0,0,0,0.09722222222222221,1,0,2,0,0,0,0,1,0,0,1,1,0.617412935323383,0.058608354488806844,2.68,1
0947-MUGVO,1,1,1,1,0,0.2777777777777778,1,0,2,0,1,0,0,0,0,0,1,0,0.5512437810945274,0.1667089776136626,2.46,1
0950-TZGED,0,1,0,0,0,0.7777777777777777,1,1,0,0,0,0,0,0,0,2,1,2,0.07661691542288557,0.16446457419801525,0.86,1
0952-KMEEH,1,1,0,0,0,0.18055555555555555,1,1,2,1,0,0,0,1,1,0,0,1,0.7950248756218906,0.13979344564966537,3.27,4
0953-LGOVU,0,1,0,1,1,0.16666666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0.17164179104477612,0.04770943918762982,1.18,2
0956-ACVZC,0,0,0,0,0,0.75,1,0,2,0,0,1,0,1,1,1,1,3,0.7547263681592039,0.5818255250403876,3.14,3
0956-SYCWG,0,0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,0,1,0,0,0.013930348258706454,0.026078929148396032,0.65,0
0958-YHXGP,0,0,0,0,0,0.09722222222222221,1,0,2,0,0,0,0,0,0,0,1,1,0.5139303482587065,0.05521578582967921,2.33,0
0959-WHOKV,0,1,0,0,0,0.5833333333333333,1,1,2,1,1,1,0,0,1,1,1,0,0.8034825870646766,0.4938437572120932,3.3,5
0960-HUWBM,0,1,0,1,1,0.9027777777777777,1,1,2,0,0,1,1,1,1,2,1,2,0.854228855721393,0.7709727671359335,3.47,5
0961-ZWLVI,0,1,0,0,1,0.6805555555555555,1,1,2,1,1,1,0,1,1,1,1,3,0.9049751243781096,0.6083141010846989,3.64,6
0962-CQPWQ,0,0,0,1,1,0.861111111111111,1,0,0,0,0,0,0,0,0,2,0,2,0.020398009950248763,0.14739787675975077,0.68,0
0963-ZBDRN,1,1,0,0,0,0.4444444444444444,1,0,2,0,0,0,1,1,1,0,1,0,0.7756218905472637,0.36517424417262867,3.21,3
0967-BMLBD,0,0,0,1,1,0.15277777777777776,1,0,0,0,0,0,0,0,0,1,1,1,0.01741293532338306,0.020488114470343873,0.67,0
0968-FTNYZ,0,0,0,0,1,0.18055555555555555,1,0,1,1,1,0,0,0,0,0,1,0,0.3756218905472637,0.08605469651511655,1.87,2
0968-GSIKN,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5228855721393034,0.006000461573967227,2.36,0
0969-RGKCU,0,1,0,1,1,0.5138888888888888,1,0,0,0,0,0,0,0,0,1,0,3,0.015422885572139305,0.07595776598199862,0.66,0
0970-ETWGE,1,1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,1,1,0,1,0,0.7094527363184079,0.008164089545349643,2.98,2
0970-QXPXW,0,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.013930348258706454,9.808446803600233e-05,0.65,0
0971-QIFJK,0,0,0,1,0,0.9583333333333333,1,1,0,0,0,0,0,0,0,2,0,2,0.05970149253731341,0.18728363720286176,0.81,1
0973-KYVNF,0,0,0,1,1,1.0,1,0,1,1,1,1,0,1,0,2,1,3,0.5213930348258707,0.5760846988229863,2.36,4
0975-UYDTX,0,0,0,1,0,0.3611111111111111,1,1,1,1,1,1,1,1,1,1,1,3,0.7149253731343282,0.26468382183244865,3.0,7
0975-VOOVL,0,0,0,0,0,0.041666666666666664,0,0,1,0,1,0,0,0,0,0,0,1,0.10895522388059697,0.009196861297022848,0.97,1
0979-MOZQI,0,1,0,1,0,0.861111111111111,0,0,1,0,0,0,1,1,0,2,1,2,0.2064676616915423,0.2675571197784445,1.3,2
0979-PHULV,1,1,0,1,1,0.9583333333333333,1,1,2,0,0,1,0,1,1,0,1,3,0.8079601990049752,0.8064620355411956,3.32,4
0980-FEXWF,0,1,0,1,1,0.3611111111111111,1,0,1,0,0,1,0,0,0,1,0,1,0.31940298507462683,0.14620355411954766,1.68,1
0980-PVMRC,0,0,0,1,1,0.5555555555555556,0,0,1,0,1,0,0,1,1,0,1,0,0.32437810945273626,0.23283521809369953,1.69,3
0983-TATYJ,0,0,0,1,0,0.4583333333333333,1,0,1,0,0,0,1,0,0,1,1,1,0.33034825870646767,0.20079621509346876,1.72,1
0988-AADSA,0,0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,2,0,2,0.6228855721393034,0.6699688437572121,2.7,6
0988-JRWWP,0,0,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,1,0,0,1,0,0.3577114427860697,0.01403184860373875,1.81,1
0991-BRRFB,1,1,0,0,0,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0.30995024875621885,0.09877682898684514,1.65,1
0993-OSGPT,0,0,1,1,0,0.9444444444444444,1,0,1,0,1,1,1,0,0,1,1,2,0.4218905472636816,0.4566235864297254,2.02,3
0997-YTLNY,0,0,0,0,1,0.2638888888888889,1,0,1,0,0,0,1,0,0,0,0,1,0.3039800995024875,0.107875605815832,1.63,1
0999-QXNSA,0,1,1,0,1,0.09722222222222221,1,0,1,0,0,0,0,0,0,0,1,1,0.2736318407960199,0.037549042234018004,1.52,0
1000-AJSLD,1,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,1,0.01840796019900498,0.00015001153934918058,0.67,0
1004-NOZNR,0,1,1,0,1,0.7777777777777777,1,0,2,1,0,0,0,1,1,1,0,3,0.7616915422885572,0.6052965612739442,3.16,3
1009-IRMNA,1,0,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0,0,2,0.01741293532338306,0.013708746826678973,0.67,0
1010-DIAUQ,1,1,0,0,0,0.06944444444444445,1,0,2,0,0,1,0,1,1,0,0,2,0.7786069651741293,0.05466766674359567,3.22,3
1013-QCWAM,0,0,1,1,0,0.9166666666666666,1,1,2,0,1,0,0,1,1,0,1,0,0.8213930348258706,0.7698996076621278,3.36,4
1015-JPFYW,0,1,0,0,1,0.09722222222222221,1,0,0,0,0,0,0,0,0,1,0,1,0.011940298507462671,0.013610662358642972,0.65,0
1015-OWJKI,0,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.007960199004975133,2.8848372951765545e-05,0.64,0
1016-DJTSV,0,1,1,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,1,0,0.5119402985074627,0.06393376413570276,2.32,0
1017-FBQMM,0,0,0,1,1,0.861111111111111,1,1,2,0,1,0,1,1,1,1,1,3,0.8736318407960199,0.771370874682668,3.53,5
1020-JPQOW,0,0,0,1,0,0.7777777777777777,1,1,2,0,1,1,1,0,0,0,0,0,0.7194029850746269,0.5882529425340411,3.02,4
1022-RKXDR,0,0,0,0,0,0.5694444444444444,1,1,0,0,0,0,0,0,0,1,1,1,0.06567164179104479,0.10886798984537273,0.83,1
1023-BQXZE,0,1,0,0,0,0.7916666666666666,1,0,1,1,0,1,0,1,1,2,1,2,0.5582089552238805,0.49602469420724676,2.48,4
1024-GUALD,1,0,0,1,0,0.013888888888888888,0,0,1,0,0,0,0,0,0,0,1,0,0.06517412935323383,0.0006923609508423722,0.83,0
1024-KPRBB,0,0,0,0,0,0.5277777777777778,1,0,2,0,0,0,0,1,1,1,1,1,0.7049751243781094,0.3834756519732287,2.97,2
1024-VRZHF,1,1,0,1,0,0.15277777777777776,1,1,2,0,0,0,0,0,0,0,1,0,0.564179104477612,0.09311100853911841,2.5,1
1025-FALIX,0,0,0,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,0,0,1,3,0.5054726368159204,0.20734479575351952,2.3,0
1027-LKKQQ,0,0,0,1,1,1.0,1,0,1,1,0,1,1,1,1,2,1,2,0.618905472636816,0.6771347795984307,2.68,5
1028-FFNJK,0,1,1,1,0,0.41666666666666663,1,1,2,0,0,0,1,1,1,0,1,0,0.8283582089552238,0.3345084237249019,3.38,4
1029-QFBEN,1,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.012935323383084563,8.654511885529664e-05,0.65,0
1031-IIDEO,1,0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.5233830845771144,0.006006231248557581,2.36,0
1032-MAELW,0,0,0,1,1,0.9444444444444444,1,1,1,1,1,1,1,0,1,1,1,0,0.5990049751243781,0.6132644818832218,2.62,6
1035-IPQPU,0,0,1,1,0,0.875,1,1,2,0,1,1,0,1,1,0,1,0,0.8482587064676618,0.7455111931687053,3.45,5
1036-GUDCL,0,1,0,1,1,0.8333333333333333,1,0,1,1,1,0,1,1,1,0,1,3,0.6049751243781094,0.5359566120470804,2.64,5
1038-RQOST,0,1,0,1,1,0.2638888888888889,1,0,0,0,0,0,0,0,0,0,0,1,0.023383084577114438,0.045713131779367644,0.69,0
1038-ZAGBI,1,0,0,1,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,1,0,2,0.015422885572139305,0.024324948072928686,0.66,0
1041-RXHRA,1,0,0,0,0,0.5694444444444444,1,0,2,0,0,0,0,0,0,0,0,2,0.5174129353233831,0.3287849065312716,2.34,0
1042-HFUCW,0,0,0,0,1,0.3472222222222222,1,0,1,0,1,0,1,0,0,1,1,3,0.36318407960199006,0.1439591507039003,1.82,2
1043-UXOVO,0,0,0,0,0,0.986111111111111,1,1,2,1,1,1,1,1,1,2,1,3,0.9442786069651742,0.9202054004154167,3.77,7
1043-YCUTE,1,1,0,1,0,0.7777777777777777,1,1,0,0,0,0,0,0,0,2,1,3,0.06865671641791044,0.1509750750057697,0.84,1
1045-LTCYT,0,0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,3,0.027860696517412936,0.013956842834064159,0.7,0
1047-NNCBF,0,1,0,0,0,0.2777777777777778,1,0,2,0,0,0,0,0,0,0,0,3,0.5203980099502488,0.17017655204246482,2.35,0
1047-RNXZV,0,1,0,0,0,0.5972222222222222,1,0,0,0,0,0,0,0,0,2,0,1,0.012935323383084563,0.09893261020078468,0.65,0
1049-FYSYG,0,0,0,1,0,0.2361111111111111,0,0,1,0,1,1,0,0,0,0,1,3,0.1731343283582089,0.07238056773597969,1.19,2
1051-EQPZR,0,0,0,1,1,0.611111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0.013432835820895522,0.08786637433648743,0.65,0
1051-GEJLJ,0,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,1,0.01243781094527363,0.0010096930533117932,0.65,0
1052-QJIBV,0,0,0,1,1,0.986111111111111,1,0,0,0,0,0,0,0,0,2,0,3,0.01641791044776117,0.15906992845603507,0.66,0
1053-MXTTK,0,0,0,1,1,1.0,1,0,2,1,1,1,1,1,1,2,1,2,0.899502487562189,0.8894011077775213,3.62,6
1057-FOGLZ,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0.013930348258706454,0.04303023309485345,0.65,0
1058-CIYUA,0,0,1,1,0,0.7222222222222222,1,1,2,0,1,1,0,1,1,1,1,0,0.8781094527363184,0.6465555042695592,3.55,5
1060-ENTOF,0,0,1,1,0,0.9305555555555555,1,1,2,1,1,1,1,0,1,1,1,3,0.8671641791044776,0.8096930533117933,3.51,6
1061-PNTHC,0,0,0,1,1,0.7777777777777777,1,1,2,1,0,1,1,1,1,0,1,1,0.908955223880597,0.6847680590814678,3.65,6
1062-LHZOD,1,1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5139303482587065,0.0058966074313408735,2.33,0
1063-DHQJF,0,1,0,1,1,0.9583333333333333,1,0,2,0,1,0,1,1,0,2,1,1,0.7353233830845771,0.7456842834064158,3.07,3
1064-FBXNK,0,1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,1,0,3,0.015920398009950265,0.00012116316639741503,0.66,0
1066-JKSGK,1,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.018905472636815884,0.00015578121393953342,0.67,0
1069-QJOEE,0,1,0,1,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0.01641791044776117,0.05615624278790676,0.66,0
1069-XAIEM,1,0,1,0,0,0.013888888888888888,1,1,2,0,0,0,0,0,1,0,1,0,0.6646766169154228,0.007644818832217863,2.84,2
1073-XXCZD,0,1,0,1,0,0.7638888888888888,1,1,0,0,0,0,0,0,0,2,0,2,0.07412935323383085,0.16441841680129243,0.86,1
1074-AMIOH,0,0,0,1,1,0.736111111111111,1,0,2,0,1,1,1,1,1,0,1,2,0.8955223880597015,0.6827025155781214,3.61,5
1074-WVEVG,0,0,0,1,0,0.8194444444444444,1,0,0,0,0,0,0,0,0,1,0,1,0.020895522388059695,0.1440341564735749,0.68,0
1075-BGWOH,1,1,1,1,0,0.2222222222222222,1,1,2,0,0,1,0,1,1,0,1,0,0.8009950248756219,0.18102354027232864,3.29,4
1077-HUUJM,0,0,0,0,1,0.09722222222222221,1,0,2,0,0,0,0,0,0,0,1,0,0.5253731343283582,0.05237133625663513,2.37,0
1078-TDCRN,0,0,1,1,0,0.041666666666666664,0,0,1,0,1,0,0,0,0,0,1,0,0.12437810945273631,0.007390953150242325,1.02,1
1080-BWSYE,0,1,1,1,0,0.8888888888888888,1,1,0,0,0,0,0,0,0,2,0,3,0.07363184079601987,0.1987075928917609,0.86,1
1084-MNSMJ,0,0,0,1,1,0.7083333333333333,1,0,1,1,1,1,1,1,1,2,0,3,0.6691542288557214,0.5080948534502654,2.85,6
1084-UQCHV,1,1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.5124378109452736,0.005879298407569814,2.33,0
1085-LDWAM,0,0,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,1,1,3,0.020895522388059695,0.16430302330948537,0.68,0
1086-LXKFY,1,0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5059701492537313,0.005804292637895223,2.3,0
1087-GRUYI,0,1,0,1,0,0.5277777777777778,1,0,0,0,0,0,0,0,0,2,0,2,0.021393034825870627,0.0836256635125779,0.68,0
1087-UDSIH,1,0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,1,1,0.013432835820895522,0.004725363489499192,0.65,0
1088-AUUZZ,0,1,0,1,1,0.7777777777777777,1,1,1,1,1,0,1,0,1,2,1,3,0.5731343283582089,0.48954534964228014,2.53,5
1088-CNNKB,0,1,0,1,0,0.875,1,1,1,1,1,1,1,0,1,1,0,3,0.6144278606965173,0.5794368797599815,2.67,6
1089-HDMKP,0,1,1,0,1,0.15277777777777776,1,0,1,0,1,0,1,0,0,0,1,0,0.3611940298507462,0.06721093930302331,1.82,2
1089-XZWHH,0,0,0,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,2,1,1,0.014427860696517386,0.05484075698130626,0.66,0
1090-ESELR,0,1,0,1,1,1.0,1,0,2,1,1,0,1,1,1,2,0,2,0.8681592039800995,0.8761539349180707,3.52,5
1090-PYKCI,0,0,0,1,1,0.9583333333333333,1,1,2,1,1,1,1,1,0,1,1,3,0.8641791044776118,0.83267943687976,3.5,6
1091-SOZGA,0,0,0,1,1,0.7777777777777777,1,1,2,0,0,1,0,1,1,1,1,3,0.8114427860696517,0.6342776367412878,3.33,4
1092-GANHU,1,1,0,0,0,0.2361111111111111,1,0,2,0,0,1,0,0,0,0,1,0,0.5810945273631841,0.14940572351719364,2.56,1
1092-WPIVQ,0,0,0,1,1,0.25,1,1,0,0,0,0,0,0,0,2,0,1,0.0681592039800995,0.047270943918762985,0.84,1
1093-YSWCA,0,1,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,2,0,3,0.012935323383084563,0.023580660050773136,0.65,0
1094-BKOSX,0,0,0,1,1,0.625,0,0,1,0,1,1,1,0,1,1,0,2,0.32587064676616917,0.2591391645511193,1.7,4
1095-JUDTC,1,0,1,0,0,0.6527777777777778,1,1,2,0,1,0,1,1,0,0,1,0,0.7641791044776118,0.5176263558735288,3.17,4
1095-WGNGG,0,0,0,1,0,0.8472222222222222,1,1,2,0,1,0,0,1,1,2,1,2,0.8238805970149253,0.6868739903069467,3.37,4
1096-ADRUX,0,0,0,1,1,0.9166666666666666,1,1,2,0,0,0,0,0,0,1,1,2,0.5572139303482587,0.5585564274174937,2.48,1
1097-FSPVW,0,0,0,0,0,0.5833333333333333,1,0,1,1,0,1,0,0,0,0,0,3,0.3611940298507462,0.281127394414955,1.82,2
1098-KFQEC,0,0,0,1,1,0.7638888888888888,1,0,0,0,0,0,0,0,0,2,0,3,0.011442786069651711,0.12280175398107547,0.65,0
1098-TDVUQ,0,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.009950248756218888,5.192707131317781e-05,0.64,0
1099-BTKWT,0,0,0,1,0,0.9444444444444444,0,0,1,1,0,1,0,1,1,1,1,0,0.3597014925373134,0.42751557812139396,1.81,4
1099-GODLO,0,0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,2,0,1,0.020895522388059695,0.00017885991230094612,0.68,0
1100-DDVRV,0,1,0,1,0,0.2361111111111111,0,0,1,0,1,0,0,1,1,0,1,1,0.3139303482587064,0.09433994922686362,1.66,3
1101-SSWAG,0,0,0,1,0,0.20833333333333331,1,1,1,0,0,0,0,0,0,0,1,0,0.32686567164179103,0.07989268405261944,1.7,1
1104-FEJAM,0,1,0,1,1,0.38888888888888884,1,1,1,0,1,0,0,0,1,0,0,0,0.4592039800995025,0.20578698361412417,2.15,3
1104-TNLZA,0,1,1,1,0,0.38888888888888884,1,1,2,0,1,0,1,1,1,0,1,0,0.8711442786069651,0.34378029079159933,3.53,5
1106-HRLKZ,0,1,0,1,1,0.5555555555555556,1,0,0,0,0,0,0,0,0,2,0,1,0.013432835820895522,0.09117816755135011,0.65,0
1110-KYLGQ,0,0,0,0,0,0.875,1,1,2,1,1,1,0,1,1,0,0,3,0.8955223880597015,0.7802100161550889,3.61,6
1112-CUNAO,1,0,1,0,0,0.20833333333333331,1,1,2,0,1,0,0,0,1,0,0,0,0.7124378109452736,0.16226055850450036,2.99,3
1113-IUJYX,1,0,0,1,0,0.19444444444444442,1,0,2,1,1,0,1,1,1,1,0,1,0.872636815920398,0.1534848834525733,3.53,5
1114-CENIM,1,1,0,0,1,0.75,1,1,1,0,1,0,0,0,0,0,1,3,0.3656716417910447,0.3547022847911378,1.83,2
1116-DXXDF,0,1,0,0,0,0.5416666666666666,1,0,2,1,0,1,0,1,1,2,1,0,0.817910447761194,0.43652204015693513,3.35,4
1116-FRYVH,0,0,0,1,1,0.6666666666666666,0,0,1,1,1,0,1,0,0,2,0,1,0.2104477611940298,0.22615393491807065,1.31,3
1119-VJAQV,0,1,1,1,0,0.08333333333333333,1,1,2,0,0,1,0,0,0,0,1,0,0.6223880597014925,0.05057696745903532,2.69,2
1120-BMWUB,1,0,0,0,0,0.2222222222222222,1,0,1,0,1,0,1,0,0,0,1,1,0.354726368159204,0.09408608354488807,1.8,2
1121-QSIVB,0,0,0,0,1,0.611111111111111,1,1,1,0,1,0,0,1,1,1,1,1,0.590049751243781,0.3983729517655204,2.58,4
1122-JWTJW,1,1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,1,0.5213930348258707,0.005983152550196169,2.36,0
1122-YJBCS,0,1,0,1,0,0.9583333333333333,1,0,1,1,1,0,0,0,0,1,1,3,0.3522388059701492,0.43683360258481424,1.79,2
1125-SNVCK,0,0,1,0,0,0.6805555555555555,1,0,1,0,0,0,0,0,0,0,0,1,0.254228855721393,0.24085506577429036,1.46,0
1131-ALZWV,0,0,0,0,0,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,2,0.06318407960199005,0.06767251327025156,0.82,1
1131-QQZEB,0,1,1,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,2,0,2,0.056716417910447736,0.20048465266558968,0.8,1
1131-SUEKT,0,1,0,1,1,0.8472222222222222,1,0,2,0,1,0,1,1,1,1,1,2,0.7980099502487562,0.7069466882067851,3.28,4
1133-KXCGE,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,1,0,1,0.01840796019900498,0.044801523194091857,0.67,0
1134-YWTYF,0,1,0,1,0,0.375,1,0,1,0,1,0,1,0,0,0,1,0,0.353731343283582,0.15821024694207247,1.79,2
1135-HIORI,0,0,0,1,1,0.8888888888888888,1,1,2,0,1,1,1,1,1,1,1,0,0.927363184079602,0.836389337641357,3.72,6
1135-LMECX,0,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.015920398009950265,0.00012116316639741503,0.66,0
1136-XGEQU,0,0,0,1,1,0.6944444444444444,1,1,1,0,1,1,1,1,1,1,1,3,0.6557213930348259,0.47837525963535654,2.8,6
1137-DGOWI,0,0,0,1,0,0.41666666666666663,1,0,1,0,1,1,1,0,1,1,0,2,0.5174129353233831,0.25156935148857607,2.34,4
1139-WUOAH,0,1,0,0,0,0.7916666666666666,0,0,1,0,0,1,1,1,1,2,0,3,0.34925373134328364,0.35440226171243944,1.78,4
1140-UKVZG,0,0,0,0,0,0.2361111111111111,1,1,0,0,0,0,0,0,0,0,0,1,0.06517412935323383,0.05267135933533349,0.83,1
1142-IHLOO,0,0,0,0,0,0.7083333333333333,1,0,2,0,0,0,0,1,1,1,0,3,0.68955223880597,0.5143203323332564,2.92,2
1142-WACZW,1,1,0,0,0,0.027777777777777776,0,0,1,0,0,0,1,0,0,0,0,2,0.11542288557213931,0.006554350334641125,1.0,1
1143-NMNQJ,1,0,0,0,0,0.027777777777777776,1,1,2,0,0,0,0,0,1,0,1,0,0.6711442786069651,0.017424417262866376,2.86,2
1150-FTQGN,0,0,0,1,1,0.8333333333333333,1,1,2,1,1,0,0,1,0,1,0,2,0.755223880597015,0.6684744980383107,3.14,4
1150-WFARN,1,0,0,1,1,0.9305555555555555,1,1,2,1,0,1,1,1,1,2,1,3,0.9004975124378108,0.8236095084237249,3.62,6
1153-GNOLC,0,1,0,0,0,0.4583333333333333,0,0,1,0,1,0,0,1,0,1,1,0,0.20746268656716416,0.1488806831294715,1.3,2
1154-HYWWO,0,1,0,0,0,0.5277777777777778,1,0,1,1,1,0,1,1,0,1,0,1,0.5208955223880596,0.31033925686591274,2.35,4
1156-ZFYDO,0,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0.014925373134328346,0.0001096238172167089,0.66,0
1157-BQCUW,1,1,0,0,0,0.013888888888888888,1,1,2,0,0,0,0,0,0,0,1,0,0.564179104477612,0.006479344564966536,2.5,1
1159-WFSGR,0,0,0,1,1,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0.021393034825870627,0.03491807062081699,0.68,0
1162-ECVII,0,1,1,1,0,1.0,1,1,2,0,1,1,1,1,1,2,1,2,0.9104477611940299,0.9131894761135472,3.66,6
1163-ONYEY,0,1,0,1,1,0.5694444444444444,1,1,1,1,1,1,0,1,0,0,1,3,0.5601990049751243,0.3467285945072698,2.48,5
1163-VIPRI,0,0,0,1,1,0.9027777777777777,1,1,2,1,0,1,1,1,1,2,0,0,0.9059701492537312,0.8445361181629356,3.64,6
1166-PQLGG,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,2,0,2,0.012935323383084563,0.16670320793907226,0.65,0
1167-OYZJF,0,0,1,1,0,0.9305555555555555,1,0,0,0,0,0,0,0,0,2,1,2,0.01791044776119402,0.143578352180937,0.67,0
1169-SAOCL,0,1,0,0,0,0.6805555555555555,1,1,2,0,1,0,1,1,1,1,1,2,0.8796019900497513,0.5941957073621048,3.56,5
1169-WCVAK,0,1,0,1,0,0.2638888888888889,1,1,2,1,1,0,1,0,0,0,1,3,0.7019900497512437,0.1908089083775675,2.96,4
1170-SASML,0,0,0,1,0,0.9583333333333333,1,1,2,0,1,1,0,0,0,0,1,2,0.6681592039800995,0.6751211631663974,2.85,3
1171-TYKUR,0,1,0,1,0,0.6527777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0.07114427860696515,0.12928686822063237,0.85,1
1172-VIYBP,0,1,0,1,1,0.736111111111111,1,1,1,1,1,0,0,0,1,2,0,2,0.5119402985074627,0.42317678282944843,2.32,4
